station_name,station_lat,station_lon,munro_name,munro_lat,munro_lon,distance_km
Falls of Cruachan,56.3940171,-5.1127256,Stob Dubh,56.6383410,-4.9706851,28.58
Falls of Cruachan,56.3940171,-5.1127256,Sgorr Dhonuill,56.6504880,-5.1979980,29.04
Falls of Cruachan,56.3940171,-5.1127256,Sgorr Dhearg,56.6539309,-5.1715514,29.17
Falls of Cruachan,56.3940171,-5.1127256,Beinn Fhionnlaidh,56.6010358,-5.1048871,23.06
Falls of Cruachan,56.3940171,-5.1127256,Sgùrr na h-Ulaidh,56.6197971,-5.0800660,25.22
Falls of Cruachan,56.3940171,-5.1127256,Beinn Sgulaird,56.5663690,-5.1707061,19.52
Falls of Cruachan,56.3940171,-5.1127256,Beinn Narnain,56.2214527,-4.7893997,27.74
Falls of Cruachan,56.3940171,-5.1127256,Ben Vane,56.2495980,-4.7817629,26.04
Falls of Cruachan,56.3940171,-5.1127256,Ben Vorlich,56.2740128,-4.7550724,25.84
Falls of Cruachan,56.3940171,-5.1127256,Ben Cruachan,56.4267792,-5.1318182,3.83
Falls of Cruachan,56.3940171,-5.1127256,Stob Diamh,56.4313393,-5.0914398,4.36
Falls of Cruachan,56.3940171,-5.1127256,Meall a' Bhùiridh,56.6122677,-4.8521185,29.12
Falls of Cruachan,56.3940171,-5.1127256,Creise,56.6145149,-4.8719012,28.68
Falls of Cruachan,56.3940171,-5.1127256,Stob a' Choire Odhair,56.5732856,-4.8382091,26.16
Falls of Cruachan,56.3940171,-5.1127256,Stob Ghabhar,56.5681385,-4.8821085,24.04
Falls of Cruachan,56.3940171,-5.1127256,Meall nan Eun,56.5611515,-4.9429570,21.35
Falls of Cruachan,56.3940171,-5.1127256,Stob Coir'an Albannaich,56.5548754,-4.9798427,19.69
Falls of Cruachan,56.3940171,-5.1127256,Glas Bheinn Mhòr,56.5424190,-5.0053123,17.8
Falls of Cruachan,56.3940171,-5.1127256,Beinn nan Aighenan,56.5201660,-5.0111417,15.38
Falls of Cruachan,56.3940171,-5.1127256,Drochard Ghlas,56.4301459,-5.1098641,4.03
Falls of Cruachan,56.3940171,-5.1127256,Stob Garbh,56.4254599,-5.0898090,3.78
Falls of Cruachan,56.3940171,-5.1127256,Meall Cuanail,56.4187496,-5.1308831,2.97
Falls of Cruachan,56.3940171,-5.1127256,Stob Dearg,56.4285214,-5.1438394,4.3
Falls of Cruachan,56.3940171,-5.1127256,Unnamed,56.2724330,-4.7538526,26.0
Falls of Cruachan,56.3940171,-5.1127256,Aonach Eagach,56.5667883,-4.8707776,24.34
Falls of Cruachan,56.3940171,-5.1127256,Stob Coire nam Beith,56.6456418,-5.0368857,28.4
Falls of Cruachan,56.3940171,-5.1127256,Stob Coire nan Lochan,56.6488513,-5.0218112,28.92
Falls of Cruachan,56.3940171,-5.1127256,Stob Coire Sgreamhach,56.6383651,-5.0102594,27.93
Falls of Cruachan,56.3940171,-5.1127256,Bidean nam Bian,56.6427446,-5.0293346,28.17
Falls of Cruachan,56.3940171,-5.1127256,Ben Starav,56.5389171,-5.0498001,16.59
Falls of Cruachan,56.3940171,-5.1127256,Ben Oss,56.3893211,-4.7754019,20.84
Falls of Cruachan,56.3940171,-5.1127256,Beinn Dubhchraig,56.3913389,-4.7432864,22.82
Falls of Cruachan,56.3940171,-5.1127256,Meall Garbh,56.5105657,-4.7134427,27.83
Falls of Cruachan,56.3940171,-5.1127256,Cairn Sasunnaich,56.5063502,-4.7231881,27.08
Falls of Cruachan,56.3940171,-5.1127256,Unnamed,56.2787362,-4.7560102,25.53
Falls of Cruachan,56.3940171,-5.1127256,Stob an Fhuarain,56.6247503,-5.0690066,25.83
Falls of Cruachan,56.3940171,-5.1127256,Stob na Doire,56.6367864,-4.9242362,29.42
Falls of Cruachan,56.3940171,-5.1127256,Stob Coire Altruim,56.6344127,-4.9408032,28.78
Falls of Cruachan,56.3940171,-5.1127256,Stob na Broige,56.6298267,-4.9512020,28.08
Falls of Cruachan,56.3940171,-5.1127256,Beinn Bhuidhe,56.3266908,-4.9067779,14.77
Falls of Cruachan,56.3940171,-5.1127256,Beinn Ìme,56.2368829,-4.8167629,25.33
Falls of Cruachan,56.3940171,-5.1127256,Stob a' Bruaich Leith,56.5716767,-4.9178447,23.14
Falls of Cruachan,56.3940171,-5.1127256,Clach Leathad,56.6026319,-4.8682775,27.68
Falls of Cruachan,56.3940171,-5.1127256,Sgorr Bhan,56.6559849,-5.1619973,29.33
Falls of Cruachan,56.3940171,-5.1127256,Unnamed,56.5274669,-4.7114454,28.86
Falls of Cruachan,56.3940171,-5.1127256,Sron An Isean,56.4340429,-5.0845498,4.78
Falls of Cruachan,56.3940171,-5.1127256,Beinn a' Chochuill,56.4498628,-5.0694072,6.77
Falls of Cruachan,56.3940171,-5.1127256,Unnamed,56.4231590,-5.0878716,3.59
Falls of Cruachan,56.3940171,-5.1127256,Unnamed,56.5236367,-5.0492263,14.95
Falls of Cruachan,56.3940171,-5.1127256,Meall Cruidh,56.5293293,-5.0436259,15.66
Falls of Cruachan,56.3940171,-5.1127256,Stob a' Ghlais Choire,56.6235889,-4.8711062,29.58
Falls of Cruachan,56.3940171,-5.1127256,Sròn a' Ghearrain,56.5714472,-4.9021769,23.64
Falls of Cruachan,56.3940171,-5.1127256,Unnamed,56.5369690,-5.0453317,16.45
Falls of Cruachan,56.3940171,-5.1127256,Stob Coire Dheirg,56.5387138,-5.0405966,16.71
Falls of Cruachan,56.3940171,-5.1127256,Beinn Fhada NE Top,56.6445508,-4.9955568,28.81
Falls of Cruachan,56.3940171,-5.1127256,Beinn Fhada,56.6420357,-5.0027683,28.43
Renton,55.9703118,-4.5863543,Ben Lomond,56.1903623,-4.6332874,24.67
Balloch,56.0023629,-4.5832835,Ben Lomond,56.1903623,-4.6332874,21.16
Balloch,56.0023629,-4.5832835,Beinn Narnain,56.2214527,-4.7893997,27.56
Balloch,56.0023629,-4.5832835,Beinn Ìme,56.2368829,-4.8167629,29.88
Roy Bridge,56.8883373,-4.8371115,Ben Nevis,56.7968582,-5.0035260,14.38
Roy Bridge,56.8883373,-4.8371115,Càrn Mòr Dearg,56.8052539,-4.9866573,13.0
Roy Bridge,56.8883373,-4.8371115,Stob Dearg,56.6468537,-4.8987627,27.15
Roy Bridge,56.8883373,-4.8371115,Càrn Dearg Meadhonach,56.8097631,-4.9893613,12.76
Roy Bridge,56.8883373,-4.8371115,Sgor nam Fiannaidh,56.6793935,-5.0371437,26.28
Roy Bridge,56.8883373,-4.8371115,Stob Coire Leith,56.6813612,-5.0227958,25.69
Roy Bridge,56.8883373,-4.8371115,Aonach Mòr,56.8129504,-4.9617416,11.33
Roy Bridge,56.8883373,-4.8371115,Aonach Beag,56.7999773,-4.9541724,12.16
Roy Bridge,56.8883373,-4.8371115,Stob Bàn,56.7440062,-5.0305154,19.95
Roy Bridge,56.8883373,-4.8371115,Am Bodach,56.7417441,-4.9833493,18.61
Roy Bridge,56.8883373,-4.8371115,An Gearanach,56.7592162,-4.9662402,16.4
Roy Bridge,56.8883373,-4.8371115,Na Gruagaichean,56.7436810,-4.9399281,17.29
Roy Bridge,56.8883373,-4.8371115,Binnein Mor,56.7544245,-4.9258171,15.87
Roy Bridge,56.8883373,-4.8371115,Sgùrr Eilde Mòr,56.7499706,-4.8954275,15.81
Roy Bridge,56.8883373,-4.8371115,Gulvain,56.9362239,-5.2845447,27.77
Roy Bridge,56.8883373,-4.8371115,Stob a' Choire Mheadhoin,56.8233896,-4.7609130,8.6
Roy Bridge,56.8883373,-4.8371115,Stob Coire Easain,56.8181909,-4.7737270,8.72
Roy Bridge,56.8883373,-4.8371115,Stob Choire Claurigh,56.8237914,-4.8498558,7.23
Roy Bridge,56.8883373,-4.8371115,Stob Bàn,56.8106697,-4.8409103,8.65
Roy Bridge,56.8883373,-4.8371115,Sgùrr Choinnich Mòr,56.8004299,-4.9040088,10.61
Roy Bridge,56.8883373,-4.8371115,Stob Coire an Laoigh,56.8109037,-4.8848781,9.1
Roy Bridge,56.8883373,-4.8371115,Meall Dearg,56.6808731,-5.0028832,25.23
Roy Bridge,56.8883373,-4.8371115,Stob Dubh,56.6383410,-4.9706851,29.01
Roy Bridge,56.8883373,-4.8371115,Stob Coire Raineach,56.6499286,-4.9516080,27.46
Roy Bridge,56.8883373,-4.8371115,Stob Coire Sgriodain,56.8313019,-4.6950358,10.74
Roy Bridge,56.8883373,-4.8371115,Chno Dearg,56.8300810,-4.6608752,12.56
Roy Bridge,56.8883373,-4.8371115,Beinn Eibhinn,56.8259432,-4.5445368,19.15
Roy Bridge,56.8883373,-4.8371115,Aonach Beag,56.8334981,-4.5292080,19.75
Roy Bridge,56.8883373,-4.8371115,Geal-Chàrn,56.8378511,-4.5097197,20.75
Roy Bridge,56.8883373,-4.8371115,Carn Dearg,56.8552108,-4.4547533,23.61
Roy Bridge,56.8883373,-4.8371115,Beinn a' Chlachair,56.8695346,-4.5096351,20.08
Roy Bridge,56.8883373,-4.8371115,Creag Pitridh,56.8997277,-4.4849470,21.5
Roy Bridge,56.8883373,-4.8371115,Geal Chàrn,56.8977787,-4.4571979,23.18
Roy Bridge,56.8883373,-4.8371115,Ben Alder,56.8138162,-4.4650482,24.17
Roy Bridge,56.8883373,-4.8371115,Beinn Bheoil,56.8132828,-4.4306878,26.17
Roy Bridge,56.8883373,-4.8371115,Beinn Teallach,56.9359660,-4.6947333,10.17
Roy Bridge,56.8883373,-4.8371115,Beinn a' Chaorainn,56.9286189,-4.6536391,12.04
Roy Bridge,56.8883373,-4.8371115,Sròn a' Choire Ghairbh,57.0078532,-4.9287093,14.43
Roy Bridge,56.8883373,-4.8371115,Meall na Teanga,56.9885015,-4.9309213,12.53
Roy Bridge,56.8883373,-4.8371115,Creag Mèagaidh,56.9520202,-4.6020609,15.98
Roy Bridge,56.8883373,-4.8371115,Stob Poite Coire Ardair,56.9646817,-4.5836764,17.62
Roy Bridge,56.8883373,-4.8371115,Càrn Liath,56.9787879,-4.5153153,22.03
Roy Bridge,56.8883373,-4.8371115,Unnamed,56.6794679,-5.0003858,25.31
Roy Bridge,56.8883373,-4.8371115,Am Bodach,56.6777950,-4.9913941,25.27
Roy Bridge,56.8883373,-4.8371115,Stob Coire nam Beith,56.6456418,-5.0368857,29.66
Roy Bridge,56.8883373,-4.8371115,Stob Coire nan Lochan,56.6488513,-5.0218112,28.96
Roy Bridge,56.8883373,-4.8371115,Stob Coire Sgreamhach,56.6383651,-5.0102594,29.78
Roy Bridge,56.8883373,-4.8371115,Bidean nam Bian,56.6427446,-5.0293346,29.77
Roy Bridge,56.8883373,-4.8371115,Carn Dearg,56.7599346,-4.5899198,20.79
Roy Bridge,56.8883373,-4.8371115,Beinn na Lap,56.7893938,-4.6599843,15.44
Roy Bridge,56.8883373,-4.8371115,Sgurr Choinnich Beag,56.7967269,-4.9159966,11.28
Roy Bridge,56.8883373,-4.8371115,Stob Coire Easain,56.8125506,-4.8933348,9.11
Roy Bridge,56.8883373,-4.8371115,Sgòr Gaibhre,56.7725874,-4.5464845,21.93
Roy Bridge,56.8883373,-4.8371115,Sgòr Choinnich,56.7803835,-4.5491827,21.29
Roy Bridge,56.8883373,-4.8371115,Unnamed,56.7484143,-4.9270976,16.52
Roy Bridge,56.8883373,-4.8371115,Sgor Eilde Beag,56.7451316,-4.9129251,16.61
Roy Bridge,56.8883373,-4.8371115,Unnamed,56.8251968,-4.6826762,11.76
Roy Bridge,56.8883373,-4.8371115,Unnamed,56.8272956,-4.6906155,11.23
Roy Bridge,56.8883373,-4.8371115,Meall Garbh,56.8201294,-4.6702227,12.7
Roy Bridge,56.8883373,-4.8371115,Mullach Coire nan Nead,56.8256444,-4.5738460,17.51
Roy Bridge,56.8883373,-4.8371115,Meall Glas Choire,56.8201459,-4.5628661,18.37
Roy Bridge,56.8883373,-4.8371115,Sròn Coire na h-Iolaire,56.8017533,-4.4365599,26.28
Roy Bridge,56.8883373,-4.8371115,Sgor an Iubhair,56.7450138,-5.0019259,18.87
Roy Bridge,56.8883373,-4.8371115,Càrn Beag Dearg,56.8178443,-4.9973601,12.54
Roy Bridge,56.8883373,-4.8371115,Càrn Dearg,56.7859542,-5.0207509,15.99
Roy Bridge,56.8883373,-4.8371115,Sgùrr a' Mhàim,56.7559529,-5.0035929,17.91
Roy Bridge,56.8883373,-4.8371115,Stob na Doire,56.6367864,-4.9242362,28.51
Roy Bridge,56.8883373,-4.8371115,Stob Coire Altruim,56.6344127,-4.9408032,28.98
Roy Bridge,56.8883373,-4.8371115,Stob na Broige,56.6298267,-4.9512020,29.62
Roy Bridge,56.8883373,-4.8371115,Diollaid a' Chairn,56.8488465,-4.4819670,22.1
Roy Bridge,56.8883373,-4.8371115,Stob Coire a' Chairn,56.7507449,-4.9690336,17.31
Roy Bridge,56.8883373,-4.8371115,Meall an t-Shaim,56.9793652,-4.5369017,20.9
Roy Bridge,56.8883373,-4.8371115,Unnamed,56.9825535,-4.5005163,23.02
Roy Bridge,56.8883373,-4.8371115,Sgurr a'Bhuic,56.7883126,-4.9416634,12.84
Roy Bridge,56.8883373,-4.8371115,Unnamed,56.7433080,-5.0579172,21.04
Roy Bridge,56.8883373,-4.8371115,Stob Coire Bhealaich,56.7948516,-4.9454127,12.33
Roy Bridge,56.8883373,-4.8371115,Mullach nan Coirean,56.7498534,-5.0724176,21.08
Roy Bridge,56.8883373,-4.8371115,Binnein Beag,56.7669772,-4.9110831,14.25
Roy Bridge,56.8883373,-4.8371115,An Cearcallach,56.9327853,-4.5940402,15.61
Roy Bridge,56.8883373,-4.8371115,Gulvain South Top,56.9258869,-5.2934589,28.11
Roy Bridge,56.8883373,-4.8371115,Stob a' Ghlais Choire,56.6235889,-4.8711062,29.55
Roy Bridge,56.8883373,-4.8371115,Unnamed,56.8780108,-4.4856487,21.46
Roy Bridge,56.8883373,-4.8371115,Sron Coire A'Chriochairein,56.9743632,-4.5550303,19.67
Roy Bridge,56.8883373,-4.8371115,Na Gruagaichean North West Top,56.7457529,-4.9432775,17.15
Roy Bridge,56.8883373,-4.8371115,Sron Bealach Beithe,56.8041212,-4.4593247,24.89
Roy Bridge,56.8883373,-4.8371115,Point 1048,56.7947726,-4.9388104,12.13
Roy Bridge,56.8883373,-4.8371115,Tom Na Sroine,56.8274944,-4.9387153,9.18
Roy Bridge,56.8883373,-4.8371115,Stob an Chul Choire,56.8146941,-4.9453185,10.53
Roy Bridge,56.8883373,-4.8371115,Stob a'Choire Leith,56.8216634,-4.8579930,7.53
Roy Bridge,56.8883373,-4.8371115,Stob Coire na Ceannain,56.8303463,-4.8406562,6.46
Roy Bridge,56.8883373,-4.8371115,Stob Coire Gaibhre,56.8402326,-4.8525706,5.44
Roy Bridge,56.8883373,-4.8371115,Stob Coire Cath na Sine,56.8159886,-4.8647796,8.23
Roy Bridge,56.8883373,-4.8371115,Caisteal,56.8146856,-4.8742868,8.51
Roy Bridge,56.8883373,-4.8371115,Beinn na Socaich,56.8193356,-4.8913986,8.37
Roy Bridge,56.8883373,-4.8371115,Beinn Fhada NE Top,56.6445508,-4.9955568,28.82
Roy Bridge,56.8883373,-4.8371115,Beinn Fhada,56.6420357,-5.0027683,29.24
Roy Bridge,56.8883373,-4.8371115,Sron a' Choire,56.9552714,-4.5526950,18.86
Roy Bridge,56.8883373,-4.8371115,Puist Coire Ardair,56.9502300,-4.5713818,17.59
Bridge of Allan,56.1567462,-3.9572856,Stùc a' Chroin,56.3292563,-4.2375474,25.9
Bridge of Allan,56.1567462,-3.9572856,Ben Vorlich,56.3426698,-4.2194664,26.32
Bridge of Allan,56.1567462,-3.9572856,Unnamed,56.3335418,-4.2364150,26.21
Newtonmore,57.0591332,-4.1189471,Cairn Gorm,57.1167690,-3.6444857,29.47
Newtonmore,57.0591332,-4.1189471,Braeriach,57.0781682,-3.7288293,23.76
Newtonmore,57.0591332,-4.1189471,Stob Coire an t-Sneachda,57.1066883,-3.6590658,28.38
Newtonmore,57.0591332,-4.1189471,Ben Macdui,57.0703889,-3.6691251,27.32
Newtonmore,57.0591332,-4.1189471,Cairn Toul,57.0543880,-3.7107019,24.78
Newtonmore,57.0591332,-4.1189471,Sgor an Lochain Uaine,57.0583426,-3.7257268,23.86
Newtonmore,57.0591332,-4.1189471,Creag Pitridh,56.8997277,-4.4849470,28.47
Newtonmore,57.0591332,-4.1189471,Geal Chàrn,56.8977787,-4.4571979,27.31
Newtonmore,57.0591332,-4.1189471,Càrn Liath,56.9787879,-4.5153153,25.68
Newtonmore,57.0591332,-4.1189471,Geal Chàrn,57.0575181,-4.3735446,15.45
Newtonmore,57.0591332,-4.1189471,Càrn Dearg,57.0922774,-4.2532734,8.94
Newtonmore,57.0591332,-4.1189471,Carn Sgulain,57.1243293,-4.1770213,8.07
Newtonmore,57.0591332,-4.1189471,A' Chailleach,57.1096034,-4.1794102,6.71
Newtonmore,57.0591332,-4.1189471,Carn na Caim,56.9117275,-4.1744938,16.76
Newtonmore,57.0591332,-4.1189471,A' Bhuidheanach Bheag,56.8704686,-4.1988872,21.56
Newtonmore,57.0591332,-4.1189471,Geal-charn,56.8744778,-4.3045125,23.46
Newtonmore,57.0591332,-4.1189471,A' Mharconaich,56.8576719,-4.2898715,24.73
Newtonmore,57.0591332,-4.1189471,Sgairneach Mhòr,56.8285485,-4.2976799,27.89
Newtonmore,57.0591332,-4.1189471,Beinn Udlamain,56.8355106,-4.3298994,28.02
Newtonmore,57.0591332,-4.1189471,Meall Chuaich,56.9638804,-4.1125561,10.61
Newtonmore,57.0591332,-4.1189471,Càrn a' Mhàim,57.0368749,-3.6583870,28.06
Newtonmore,57.0591332,-4.1189471,Beinn Dearg,56.8771670,-3.8834920,24.81
Newtonmore,57.0591332,-4.1189471,An Sgarsoch,56.9319217,-3.7544005,26.3
Newtonmore,57.0591332,-4.1189471,The Devil's Point,57.0357260,-3.6887134,26.24
Newtonmore,57.0591332,-4.1189471,Monadh Mor,57.0268931,-3.7502575,22.67
Newtonmore,57.0591332,-4.1189471,Beinn Bhrotain,57.0098569,-3.7237921,24.61
Newtonmore,57.0591332,-4.1189471,Carn Ban Mor,57.0522721,-3.8255029,17.82
Newtonmore,57.0591332,-4.1189471,Sgor Gaoith,57.0685891,-3.8109296,18.72
Newtonmore,57.0591332,-4.1189471,Mullach Clach a'Bhlair,57.0119137,-3.8412449,17.66
Newtonmore,57.0591332,-4.1189471,Càrn an Fhidhleir,56.9358843,-3.8017043,23.67
Newtonmore,57.0591332,-4.1189471,Tom Dubh,57.0365026,-3.7801558,20.72
Newtonmore,57.0591332,-4.1189471,Carn Cloich-mhuilinn,56.9958284,-3.6993891,26.44
Newtonmore,57.0591332,-4.1189471,Creagan a' Choire Etchachan,57.0767034,-3.6331408,29.53
Newtonmore,57.0591332,-4.1189471,Unnamed,57.0760211,-3.6663127,27.52
Newtonmore,57.0591332,-4.1189471,Glas Mheall Mor,56.8650639,-4.1657776,21.8
Newtonmore,57.0591332,-4.1189471,Meall a' Chaorruinn,56.8712170,-4.2225860,21.86
Newtonmore,57.0591332,-4.1189471,Unnamed,56.8685751,-4.2087448,21.91
Newtonmore,57.0591332,-4.1189471,Diollaid Coire Eindart,57.0125145,-3.8050464,19.75
Newtonmore,57.0591332,-4.1189471,Meall an t-Shaim,56.9793652,-4.5369017,26.9
Newtonmore,57.0591332,-4.1189471,Unnamed,56.9825535,-4.5005163,24.69
Newtonmore,57.0591332,-4.1189471,Unnamed,57.1117952,-4.2414719,9.46
Newtonmore,57.0591332,-4.1189471,Unnamed,56.8284137,-4.3133061,28.29
Newtonmore,57.0591332,-4.1189471,Meall Dubhag,57.0373994,-3.8465581,16.71
Newtonmore,57.0591332,-4.1189471,Beinn Gharbh,56.8896851,-3.8850442,23.63
Newtonmore,57.0591332,-4.1189471,Unnamed,57.0349635,-3.6539878,28.35
Newtonmore,57.0591332,-4.1189471,Unnamed,57.0101765,-3.7092529,25.47
Newtonmore,57.0591332,-4.1189471,Sgòran Dubh Mòr,57.0804444,-3.8080051,19.01
Newtonmore,57.0591332,-4.1189471,Geal-charn,57.0901053,-3.8431912,17.08
Newtonmore,57.0591332,-4.1189471,Meall Buidhe,57.0797932,-3.8305051,17.65
Newtonmore,57.0591332,-4.1189471,Creag an Leth-choin,57.1094443,-3.7048752,25.72
Newtonmore,57.0591332,-4.1189471,Unnamed,57.0167673,-3.6965562,26.07
Newtonmore,57.0591332,-4.1189471,Unnamed,57.0852507,-3.6740041,27.14
Newtonmore,57.0591332,-4.1189471,Cairn Lochan,57.1027350,-3.6769143,27.24
Newtonmore,57.0591332,-4.1189471,Carn Etchachan,57.0883032,-3.6466155,28.83
Newtonmore,57.0591332,-4.1189471,Stacan Dubha,57.0940412,-3.6322260,29.77
Newtonmore,57.0591332,-4.1189471,Carn na Criche,57.0626469,-3.7514448,22.3
Newtonmore,57.0591332,-4.1189471,Stob Coire an t-Saighdeir,57.0465897,-3.7112224,24.78
Newtonmore,57.0591332,-4.1189471,Sron na Lairige,57.0860203,-3.7092591,25.03
Newtonmore,57.0591332,-4.1189471,Can Ban,57.0991838,-4.2599352,9.64
Newtonmore,57.0591332,-4.1189471,Carn Dearg SE Top,57.0865897,-4.2494982,8.49
Newtonmore,57.0591332,-4.1189471,Sron Coire A'Chriochairein,56.9743632,-4.5550303,28.12
Newtonmore,57.0591332,-4.1189471,Sron a' Choire,56.9552714,-4.5526950,28.78
Beasdale,56.9000736,-5.7639221,Gulvain,56.9362239,-5.2845447,29.47
Beasdale,56.9000736,-5.7639221,Sgùrr Thuilm,56.9370302,-5.3891781,23.19
Beasdale,56.9000736,-5.7639221,Sgùrr nan Coireachan,56.9357219,-5.4485532,19.61
Beasdale,56.9000736,-5.7639221,Ladhar Bheinn,57.0752795,-5.5916930,22.14
Beasdale,56.9000736,-5.7639221,Meall Buidhe,57.0315778,-5.5463111,19.74
Beasdale,56.9000736,-5.7639221,Luinne Bheinn,57.0490584,-5.5158336,22.42
Beasdale,56.9000736,-5.7639221,Sgùrr na Cìche,57.0134604,-5.4569144,22.55
Beasdale,56.9000736,-5.7639221,Garbh Chìoch Mhòr,57.0086057,-5.4452584,22.85
Beasdale,56.9000736,-5.7639221,Sgùrr nan Coireachan,57.0071498,-5.4047002,24.9
Beasdale,56.9000736,-5.7639221,Sgùrr Mòr,57.0283321,-5.3548089,28.69
Beasdale,56.9000736,-5.7639221,Gulvain South Top,56.9258869,-5.2934589,28.8
Beasdale,56.9000736,-5.7639221,Stob a' Choire Odhair,57.0790938,-5.5814410,22.81
Dumbarton East,55.9423477,-4.5540413,Ben Lomond,56.1903623,-4.6332874,28.05
Strathcarron,57.4227498,-5.4285637,The Saddle,57.1618833,-5.4168361,29.06
Strathcarron,57.4227498,-5.4285637,Sgùrr na Ciste Duibhe,57.1808993,-5.3369692,27.49
Strathcarron,57.4227498,-5.4285637,Sgùrr na Càrnach,57.1891053,-5.3492041,26.46
Strathcarron,57.4227498,-5.4285637,Sgùrr Fhuaran,57.1961624,-5.3477879,25.7
Strathcarron,57.4227498,-5.4285637,Sàileag,57.1811067,-5.2810334,28.34
Strathcarron,57.4227498,-5.4285637,Sgùrr a' Bhealaich Dheirg,57.1777734,-5.2521731,29.28
Strathcarron,57.4227498,-5.4285637,Ciste Dhubh,57.1993049,-5.2089319,28.19
Strathcarron,57.4227498,-5.4285637,Mullach Fraoch-choire,57.2054150,-5.1556206,29.26
Strathcarron,57.4227498,-5.4285637,Stob Coire na Cráileig,57.1975597,-5.1615208,29.8
Strathcarron,57.4227498,-5.4285637,Slioch,57.6670397,-5.3472667,27.64
Strathcarron,57.4227498,-5.4285637,Ruadh-stac Mòr,57.5937429,-5.4294363,19.04
Strathcarron,57.4227498,-5.4285637,Spidean Coire nan Clach,57.5821600,-5.4036409,17.82
Strathcarron,57.4227498,-5.4285637,Fionn Bheinn,57.6111350,-5.1027016,28.66
Strathcarron,57.4227498,-5.4285637,Sgùrr Mòr,57.5908139,-5.5728028,20.62
Strathcarron,57.4227498,-5.4285637,Tom na Gruagaich,57.5805250,-5.5819472,19.83
Strathcarron,57.4227498,-5.4285637,Sgorr Ruadh,57.4986653,-5.4078179,8.55
Strathcarron,57.4227498,-5.4285637,Beinn Liath Mhòr,57.5120656,-5.4006515,10.09
Strathcarron,57.4227498,-5.4285637,Maol Chean-dearg,57.4918824,-5.4655696,8.01
Strathcarron,57.4227498,-5.4285637,Mòruisg,57.4997070,-5.1706291,17.69
Strathcarron,57.4227498,-5.4285637,Maoile Lunndaidh,57.4646057,-5.1108081,19.64
Strathcarron,57.4227498,-5.4285637,Sgurr a' Chaorachain,57.4525536,-5.1893210,14.75
Strathcarron,57.4227498,-5.4285637,Sgùrr Choinnich,57.4510444,-5.2078843,13.62
Strathcarron,57.4227498,-5.4285637,Lurg Mhor,57.4130905,-5.2236546,12.36
Strathcarron,57.4227498,-5.4285637,Bidein a' Choire Sheasgaich,57.4198091,-5.2503147,10.71
Strathcarron,57.4227498,-5.4285637,Sgurr Fuar-thuill,57.4496714,-4.9418278,29.39
Strathcarron,57.4227498,-5.4285637,Càrn nan Gobhar,57.3633210,-5.0244447,25.18
Strathcarron,57.4227498,-5.4285637,An Riabhachan,57.3624340,-5.1047124,20.6
Strathcarron,57.4227498,-5.4285637,An Socach,57.3502275,-5.1586027,18.13
Strathcarron,57.4227498,-5.4285637,Toll Creagach,57.3091597,-4.9996048,28.75
Strathcarron,57.4227498,-5.4285637,Tom a' Choinich,57.2995398,-5.0489592,26.65
Strathcarron,57.4227498,-5.4285637,Beinn Fhionnlaidh,57.3060187,-5.1299537,22.18
Strathcarron,57.4227498,-5.4285637,Mam Sodhail,57.2799654,-5.1210092,24.41
Strathcarron,57.4227498,-5.4285637,Càrn Eige,57.2877134,-5.1151552,24.13
Strathcarron,57.4227498,-5.4285637,Sgùrr nan Ceathreamhnan,57.2549265,-5.2227914,22.42
Strathcarron,57.4227498,-5.4285637,An Socach,57.2575322,-5.1712947,24.05
Strathcarron,57.4227498,-5.4285637,Mullach na Dheiragain,57.2834020,-5.1863382,21.29
Strathcarron,57.4227498,-5.4285637,Beinn Fhada,57.2210094,-5.2835503,24.11
Strathcarron,57.4227498,-5.4285637,A' Ghlas-bheinn,57.2551949,-5.3039473,20.11
Strathcarron,57.4227498,-5.4285637,Sgurr an Fhir Dhuibhe,57.5851087,-5.3777798,18.34
Strathcarron,57.4227498,-5.4285637,Sgùrr Bàn,57.5847055,-5.3895382,18.19
Strathcarron,57.4227498,-5.4285637,Sail Mhòr,57.5880107,-5.4512234,18.45
Strathcarron,57.4227498,-5.4285637,Sgurr Tuill Bhain,57.6659986,-5.3235787,27.81
Strathcarron,57.4227498,-5.4285637,Spidean a' Choire Leith,57.5642151,-5.4636172,15.89
Strathcarron,57.4227498,-5.4285637,Mullach an Rathain,57.5609005,-5.4924941,15.86
Strathcarron,57.4227498,-5.4285637,Sgurr na Forcan,57.1619610,-5.4078030,29.07
Strathcarron,57.4227498,-5.4285637,Bidean an Eoin Deirg,57.4495288,-5.1621040,16.28
Strathcarron,57.4227498,-5.4285637,Spidean Dhomhuill Bhric,57.1599530,-5.4376880,29.27
Strathcarron,57.4227498,-5.4285637,Sgùrr Leac nan Each,57.1632967,-5.4450351,28.91
Strathcarron,57.4227498,-5.4285637,Sgùrr nan Saighead,57.2060521,-5.3547155,24.54
Strathcarron,57.4227498,-5.4285637,Carn nam Fiaclan,57.4608844,-5.1296541,18.45
Strathcarron,57.4227498,-5.4285637,Sgurr na Lapaich,57.2727777,-5.0631525,27.62
Strathcarron,57.4227498,-5.4285637,Sgùrr na Lapaich,57.3692815,-5.0600239,22.94
Strathcarron,57.4227498,-5.4285637,Unnamed,57.4597305,-5.1176945,19.12
